CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_CONTRACT_TYPE_Cash loans,NAME_CONTRACT_TYPE_Revolving loans,FLAG_OWN_CAR_No,FLAG_OWN_CAR_Yes,FLAG_OWN_REALTY_No,FLAG_OWN_REALTY_Yes,NAME_EDUCATION_TYPE_Academic degree,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,SK_ID_CURR
0,270000.0,180000.0,9000.0,180000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,362350
0,216000.0,781920.0,42547.5,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,321903
0,135000.0,85500.0,6349.5,85500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,426458
1,121500.0,438493.5,21222.0,333000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,214585
1,135000.0,450000.0,17095.5,450000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,214649
0,157500.0,270000.0,13500.0,270000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,260550
1,180000.0,1321902.0,38781.0,1035000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,328183
2,270000.0,1006920.0,40063.5,900000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,418118
0,112500.0,506889.0,33133.5,418500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,214490
2,135000.0,573408.0,30681.0,495000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,164325
1,202500.0,540000.0,29425.5,540000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,311750
2,135000.0,1113840.0,57001.5,900000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,270659
0,90000.0,397881.0,18679.5,328500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,197996
0,225000.0,684652.5,29137.5,544500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,173363
0,157500.0,241618.5,23071.5,229500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,177283
0,157500.0,1256400.0,44644.5,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,180353
0,157500.0,312768.0,16096.5,270000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,453139
0,207000.0,1023966.0,30069.0,733500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,380971
0,112500.0,595273.5,29083.5,418500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,124268
0,405000.0,432661.5,22783.5,373500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,110967
1,157500.0,543037.5,43033.5,463500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,112837
0,90000.0,409500.0,15565.5,409500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,103217
0,121500.0,284400.0,16326.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,109457
0,157500.0,568197.0,25029.0,490500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,119551
0,180000.0,446931.0,35311.5,369000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,240790
0,292500.0,175500.0,6745.5,175500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,411477
2,157500.0,191880.0,19107.0,180000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,298749
3,126000.0,296280.0,19062.0,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,329489
1,135000.0,670500.0,21757.5,670500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,318389
0,157500.0,450000.0,30442.5,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,280564
1,157500.0,1190340.0,66595.5,1125000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,126422
2,270000.0,508495.5,24592.5,454500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,408372
0,76500.0,239850.0,23364.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,216348
0,450000.0,900000.0,26446.5,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,225155
0,139500.0,301095.0,23301.0,279000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,441199
0,126000.0,1223010.0,51948.0,1125000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,419264
0,315000.0,339241.5,12919.5,238500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,322758
0,256500.0,757413.0,30978.0,612000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,431686
1,225000.0,375322.5,22810.5,324000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,410692
1,81000.0,225000.0,15165.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,412660
0,202500.0,675000.0,53329.5,675000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,342284
0,126000.0,497520.0,26631.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,258399
0,225000.0,1575000.0,43443.0,1575000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,143245
0,108000.0,202500.0,10125.0,202500.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,311490
0,270000.0,127350.0,15241.5,112500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,213948
0,157500.0,343377.0,27256.5,283500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,152105
0,180000.0,1072669.5,30231.0,913500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,344963
1,81000.0,766282.5,30762.0,661500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,316670
0,270000.0,585000.0,28273.5,585000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,286615
0,225000.0,891126.0,35469.0,796500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,167742
2,135000.0,640080.0,29970.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,377262
0,103500.0,343800.0,16155.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,410339
0,225000.0,239850.0,25960.5,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,190584
0,81000.0,225000.0,24232.5,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,428884
0,112500.0,505665.0,24723.0,355500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,403341
1,225000.0,1024740.0,52452.0,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,237467
0,135000.0,852088.5,43636.5,688500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,355881
0,135000.0,592560.0,31153.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,451216
2,135000.0,640080.0,31261.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,150437
2,135000.0,225000.0,11250.0,225000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,293094
0,67500.0,225000.0,10489.5,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,373708
0,202500.0,1130760.0,40189.5,810000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,235707
0,216000.0,562491.0,23962.5,454500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,219919
0,90000.0,373500.0,18297.0,373500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,289373
0,157500.0,639396.0,30888.0,571500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,146040
1,108000.0,270000.0,13500.0,270000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,441686
1,45000.0,526491.0,22261.5,454500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,199752
0,112500.0,578979.0,27981.0,517500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,337536
0,99000.0,270000.0,13500.0,270000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,285693
1,180000.0,640080.0,31261.5,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,418946
0,202500.0,206280.0,7906.5,135000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,278241
1,135000.0,545040.0,26640.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,402222
0,144000.0,781920.0,43659.0,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,122831
0,202500.0,545040.0,25537.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,296511
0,166500.0,1288350.0,37665.0,1125000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,401696
0,157500.0,315000.0,15750.0,315000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,367145
1,121500.0,539230.5,29380.5,409500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,134333
0,135000.0,302076.0,24349.5,270000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,131143
0,135000.0,323460.0,25159.5,270000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,247990
1,63000.0,225000.0,11074.5,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,299481
0,67500.0,783000.0,25389.0,783000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,146923
0,135000.0,927252.0,26703.0,774000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,402891
2,121500.0,284400.0,19134.0,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,347382
0,58500.0,226908.0,8680.5,148500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,115754
0,270000.0,679500.0,27076.5,679500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,216525
0,67500.0,180000.0,9000.0,180000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,151658
0,54000.0,284400.0,13257.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,378147
0,157500.0,521280.0,31630.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,393354
0,225000.0,418500.0,49797.0,418500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,415411
0,157500.0,225000.0,17775.0,225000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,144869
0,225000.0,557005.5,29295.0,423000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,196518
1,112500.0,263686.5,28107.0,238500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,208220
0,202500.0,1260000.0,53383.5,1260000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,390860
0,135000.0,674842.5,36765.0,576000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,434206
0,144000.0,1288350.0,37800.0,1125000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,129436
0,112500.0,1288350.0,37795.5,1125000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,390505
0,180000.0,781920.0,32998.5,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,387418
0,189000.0,521280.0,28408.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,266587
0,157500.0,545040.0,25537.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,140895
0,90000.0,298512.0,33889.5,270000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,397616
3,112500.0,254700.0,20250.0,225000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,440575
0,337500.0,1125000.0,36292.5,1125000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,147090
0,112500.0,135000.0,12510.0,135000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,170746
0,135000.0,265851.0,21442.5,229500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,202171
0,112500.0,501948.0,14512.5,328500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,412891
0,495000.0,675000.0,49248.0,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,455107
0,103500.0,254700.0,13446.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,159834
0,243000.0,1232793.0,49014.0,1134000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,113817
0,157500.0,490536.0,22995.0,405000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,307719
0,162000.0,282690.0,15462.0,202500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,228286
0,252000.0,877500.0,44932.5,877500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,109608
0,225000.0,450000.0,30442.5,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,145531
0,157500.0,1071909.0,31473.0,936000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,422604
2,270000.0,711072.0,25668.0,540000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,346304
0,180000.0,1258650.0,53325.0,1125000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,193834
3,135000.0,829809.0,38583.0,670500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,344691
0,135000.0,545040.0,43060.5,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,202525
1,202500.0,278712.0,22149.0,220500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,135676
0,100350.0,618840.0,17145.0,405000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248346
0,112500.0,225000.0,13045.5,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,152009
0,225000.0,1255680.0,41629.5,1125000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,170286
0,135000.0,302206.5,20574.0,229500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,313877
0,135000.0,418743.0,28111.5,342000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,249558
1,135000.0,276277.5,12298.5,238500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,342014
0,112500.0,545040.0,19575.0,450000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,232802
1,387000.0,1006920.0,51543.0,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,171013
0,202500.0,284400.0,22599.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,267780
0,180000.0,675000.0,26154.0,675000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,287688
0,180000.0,273024.0,13410.0,216000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,384578
0,270000.0,251280.0,13761.0,180000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,309926
0,180000.0,558841.5,30316.5,499500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,320603
0,247500.0,592560.0,35937.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,205687
0,135000.0,325908.0,19822.5,247500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,341741
0,135000.0,159205.5,15714.0,144000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,157502
1,119700.0,180000.0,5652.0,180000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,324660
1,396000.0,746280.0,59094.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,326952
0,67500.0,450000.0,22018.5,450000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,375402
3,217800.0,1067940.0,37966.5,765000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,389605
2,202500.0,592560.0,31153.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,436348
2,110250.0,1256400.0,44514.0,900000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,409114
0,135000.0,239850.0,27126.0,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,163931
0,135000.0,630000.0,34177.5,630000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,360918
0,225000.0,544491.0,21226.5,454500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,286978
2,292500.0,746280.0,59094.0,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,253045
1,225000.0,900000.0,26446.5,900000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,387851
0,202500.0,835380.0,35392.5,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,139551
0,112500.0,301464.0,20277.0,238500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,160740
0,207000.0,225000.0,10944.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,383343
1,166500.0,808650.0,22365.0,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,262858
1,135000.0,463500.0,20547.0,463500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,119888
0,202500.0,808650.0,26217.0,675000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,309636
0,58500.0,148365.0,12690.0,135000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,337129
1,135000.0,284400.0,22599.0,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,383735
1,135000.0,675000.0,21906.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,103739
0,135000.0,675000.0,26154.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,126590
2,112500.0,567000.0,21969.0,567000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,380942
0,202500.0,1026922.5,34069.5,886500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,257159
0,292500.0,497520.0,36184.5,450000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,159662
0,238500.0,298512.0,31671.0,270000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,261452
2,108000.0,675000.0,32602.5,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,275889
0,225000.0,450000.0,21888.0,450000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,148852
0,202500.0,640080.0,31261.5,450000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,315188
1,135000.0,675000.0,26284.5,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,152010
0,90000.0,159264.0,9270.0,126000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,389322
0,202500.0,225000.0,10620.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,141046
2,225000.0,432567.0,29389.5,328500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,338877
0,180000.0,824823.0,29353.5,688500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,100839
2,135000.0,916470.0,32598.0,765000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,381818
0,202500.0,750645.0,24939.0,648000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,396384
0,202500.0,573408.0,29407.5,495000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,121079
0,112500.0,900000.0,38133.0,900000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,424801
0,180000.0,1125000.0,43722.0,1125000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,124951
1,112500.0,405000.0,20250.0,405000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,361894
1,108000.0,294322.5,19800.0,243000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,282195
0,135000.0,381528.0,25627.5,315000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,200835
0,180000.0,679500.0,22585.5,679500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,258195
0,180000.0,417024.0,20191.5,360000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,287986
0,135000.0,364896.0,16200.0,315000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,375034
0,108000.0,900000.0,57649.5,900000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,388305
0,90000.0,781920.0,40054.5,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,364099
0,99000.0,216000.0,14611.5,216000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,249414
1,135000.0,254700.0,20250.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,387132
0,270000.0,797868.0,25866.0,666000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,304960
1,144000.0,135000.0,6750.0,135000.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,290435
1,135000.0,781920.0,28084.5,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,209938
2,135000.0,254700.0,20119.5,225000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,216596
0,144000.0,675000.0,21775.5,675000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,439169
0,135000.0,942300.0,30528.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,454174
0,112500.0,450000.0,21888.0,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,234459
0,135000.0,253737.0,26127.0,229500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,249104
0,225000.0,454500.0,21996.0,454500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,147917
1,270000.0,797557.5,31167.0,688500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,137077
0,112500.0,270000.0,13500.0,270000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,189061
0,247500.0,1051245.0,30865.5,877500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,216657
0,112500.0,970380.0,34510.5,810000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,443165
0,121500.0,343377.0,19840.5,283500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,220005
0,148500.0,1056636.0,34213.5,882000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,296161
0,157500.0,313438.5,20943.0,283500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,365296
0,153000.0,317979.0,16776.0,274500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,337220
0,270000.0,675000.0,53329.5,675000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,310067
2,157500.0,432661.5,19188.0,373500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,428481
0,292500.0,450000.0,24412.5,450000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,148202
0,270000.0,1350000.0,47056.5,1350000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,223305
0,81000.0,284400.0,13257.0,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,208277
0,135000.0,269550.0,19300.5,225000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,369354
0,157500.0,1078200.0,31522.5,900000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,415036
1,247500.0,545040.0,25537.5,450000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,321890
0,270000.0,599472.0,21663.0,517500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,134228
0,153000.0,534204.0,39001.5,495000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,106467
0,135000.0,544491.0,21226.5,454500.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,237198
0,157500.0,1283197.5,37647.0,1120500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,152663
0,157500.0,521451.0,35406.0,396000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,164407
0,180000.0,835380.0,38709.0,675000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,243851
1,135000.0,180000.0,9000.0,180000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,125440
2,148500.0,270000.0,13500.0,270000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,274291
1,117000.0,730017.0,35248.5,652500.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,285129
2,180000.0,781920.0,28215.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,374213
0,112500.0,107820.0,8775.0,90000.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,395066
0,136800.0,1436850.0,41310.0,1125000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,132999
0,135000.0,270000.0,13500.0,270000.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,387603
0,148500.0,755190.0,36459.0,675000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,259302
0,157500.0,1255680.0,41499.0,1125000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,217622
0,90000.0,276277.5,21955.5,238500.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,190563
0,90000.0,261000.0,27823.5,261000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,235629
